audio_filename,original_filepath,converted_file_path,recorded_word
ikudawu.wav,bororo/bor_lex22-fernando02/ikudawu.wav,data/converted_audio/bororo/sd1775410082_2.wav,ikudawu
jujuUrebeJa.wav,bororo/bor_lex22-fernando02/jujuUrebeJa.wav,data/converted_audio/bororo/sd1775410083_1.wav,juju urebe ja
jujuUrebeJa.wav,bororo/bor_lex22-fernando02/jujuUrebeJa.wav,data/converted_audio/bororo/sd1775410083_2.wav,juju urebe ja
ura02.wav,bororo/bor_lex22-fernando02/ura02.wav,data/converted_audio/bororo/sd1775410084_1.wav,ura
ura02.wav,bororo/bor_lex22-fernando02/ura02.wav,data/converted_audio/bororo/sd1775410084_2.wav,ura
kigori.wav,bororo/bor_lex22-fernando02/kigori.wav,data/converted_audio/bororo/sd1775410085_1.wav,kigori
kigori.wav,bororo/bor_lex22-fernando02/kigori.wav,data/converted_audio/bororo/sd1775410085_2.wav,kigori
awaraji.wav,bororo/bor_lex22-fernando02/awaraji.wav,data/converted_audio/bororo/sd1775410086_1.wav,awaraji
awaraji.wav,bororo/bor_lex22-fernando02/awaraji.wav,data/converted_audio/bororo/sd1775410086_2.wav,awaraji
beagogu.wav,bororo/bor_lex22-fernando02/beagogu.wav,data/converted_audio/bororo/sd1775410087_1.wav,beagogu
beagogu.wav,bororo/bor_lex22-fernando02/beagogu.wav,data/converted_audio/bororo/sd1775410087_2.wav,beagogu
ragudu.wav,bororo/bor_lex22-fernando02/ragudu.wav,data/converted_audio/bororo/sd1775410088_1.wav,ragudu
ragudu.wav,bororo/bor_lex22-fernando02/ragudu.wav,data/converted_audio/bororo/sd1775410088_2.wav,ragudu
pegajejewu.wav,bororo/bor_lex22-fernando02/pegajejewu.wav,data/converted_audio/bororo/sd1775410089_1.wav,pegajejewu
pegajejewu.wav,bororo/bor_lex22-fernando02/pegajejewu.wav,data/converted_audio/bororo/sd1775410089_2.wav,pegajejewu
ura01.wav,bororo/bor_lex22-fernando02/ura01.wav,data/converted_audio/bororo/sd1775410090_1.wav,ura
ura01.wav,bororo/bor_lex22-fernando02/ura01.wav,data/converted_audio/bororo/sd1775410090_2.wav,ura
raeta.wav,bororo/bor_lex22-fernando02/raeta.wav,data/converted_audio/bororo/sd1775410091_1.wav,raeta
raeta.wav,bororo/bor_lex22-fernando02/raeta.wav,data/converted_audio/bororo/sd1775410091_2.wav,raeta
baBregodu.wav,bororo/bor_lex22-fernando02/baBregodu.wav,data/converted_audio/bororo/sd1775410092_1.wav,ba bregodu
